src_ip,src_port,dst_ip,dst_port,protocol,connection_state,duration,src_bytes,dst_bytes,src_packets,dst_packets,src_ttl,dst_ttl,service,500473.9375,621800.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927414,1421927414,0.017,0.013,0,0,0,0,0,0,0,0,3,7,1,3,1,1,1,attack_type,0
59.166.0.7,1189,149.171.126.6,31773,tcp,FIN,0.023859,2438,19162,31,29,7,13,-,796009.875,6256088,38,38,255,255,3734404617,3816957090,64,504,0,0,51.111783,49.884169,1421927546,1421927546,0.635865,0.629405,0.000732,0.000568,0.000164,0,0,0,0,0,9,6,3,4,1,1,1,,0
59.166.0.8,16378,149.171.126.5,22,tcp,FIN,2.647962,9400,12298,31,29,26,31,ssh,28133.33398,36831.34375,106,114,255,255,2116498206,2116763971,89,108,0,0,1589.198476,1531.78447,1421927543,1421927546,25.215553,23.427858,0.000779,0.000607,0.000172,0,0,0,0,0,1,1,1,2,1,1,1,,0
59.166.0.0,55471,149.171.126.6,80,tcp,FIN,0.015058,1042,824,31,29,2,2,http,484526.5,394209.0625,8,10,255,255,1349017082,1350032766,130,82,1,83,119.714854,2.895661,1421927546,1421927546,2.102,1.611889,0.000683,0.000548,0.000135,0,0,1,0,0,1,2,3,4,1,1,2,,0
59.166.0.4,23281,149.171.126.0,65447,tcp,FIN,0.027003,2438,19266,31,29,7,13,-,703329.25,5565307.5,38,40,255,255,1289016526,3515682620,64,482,0,0,57.165382,52.034246,1421927546,1421927546,0.720649,0.697237,0.000637,0.000504,0.000133,0,0,0,0,0,12,5,2,5,1,1,1,,0
59.166.0.4,43843,149.171.126.4,5190,tcp,FIN,0.236806,1470,1728,31,29,5,4,-,47431.23047,54221.59766,22,14,255,255,1709016042,1709327874,67,123,0,0,692.49986,21.209928,1421927546,1421927546,11.276476,18.158924,0.000716,0.000588,0.000128,0,0,0,0,0,12,3,1,5,1,1,1,,0
59.166.0.4,38127,149.171.126.3,22,tcp,FIN,3.059483,9504,12298,31,29,26,31,ssh,24621.15234,31877.28125,108,114,255,255,1936497911,1936817566,88,108,0,0,1704.980841,0,1421927543,1421927546,28.589421,27.069788,0.000721,0.000595,0.000126,0,0,0,0,0,1,1,4,5,1,1,1,,0
59.166.0.1,8080,149.171.126.3,80,tcp,FIN,1.010114,1684,10168,31,29,3,5,http,12386.72168,76062.70313,14,18,255,255,2894403804,2895311129,120,565,1,3924,8766.765808,7675.998477,1421927545,1421927546,77.671002,59.390176,0.000612,0.000478,0.000134,0,0,1,0,0,1,2,4,2,1,1,1,,0
59.166.0.4,59705,149.171.126.9,62016,tcp,FIN,0.134948,5278,83708,31,29,7,39,-,309511.8125,4907253,92,90,255,255,1289013429,1290818352,57,930,0,0,115.858395,102.513608,1421927545,1421927546,1.47922,1.479685,0.003408,0.003252,0.000156,0,0,0,0,0,12,4,4,5,1,1,1,,0
59.166.0.7,26288,149.171.126.9,23103,tcp,FIN,0.049947,2974,30506,31,29,7,18,-,466574.5625,4788435.5,48,50,255,255,1409014217,3558887052,62,610,0,0,87.229356,95.230856,1421927546,1421927546,1.055809,1.008592,0.00065,0.000525,0.000125,0,0,0,0,0,9,4,4,4,1,1,1,,0
59.166.0.7,32213,149.171.126.0,57459,tcp,FIN,0.136935,5174,83708,31,29,7,39,-,298944.75,4836046.5,90,90,255,255,3734401092,1590219050,57,930,0,0,86.045323,84.57544,1421927546,1421927546,1.535,1.513202,0.002406,0.00225,0.000156,0,0,0,0,0,9,5,2,4,1,1,1,,0
59.166.0.1,37966,149.171.126.8,22,tcp,FIN,2.897092,9608,12298,31,29,26,31,ssh,26291.18945,33664.10156,110,114,255,255,1876499245,4026446473,87,108,0,0,1883.264545,1849.061538,1421927543,1421927546,26.575696,25.631169,0.000923,0.000763,0.00016,0,0,0,0,0,1,3,2,2,1,1,1,,0
59.166.0.5,7017,149.171.126.8,53,udp,CON,0.001025,146,178,31,29,0,0,dns,569756.125,694634.125,2,2,0,0,0,0,73,89,0,0,0,0,1421927546,1421927546,0.011,0.001,0,0,0,0,0,0,0,0,4,3,2,1,1,1,1,,0
59.166.0.6,53770,149.171.126.3,5190,tcp,FIN,0.131548,1470,1728,31,29,5,4,-,85383.28125,97606.95313,22,14,255,255,1649013510,3798909600,67,123,0,0,530.514935,20.691023,1421927546,1421927546,6.26419,10.02223,0.005965,0.001132,0.004833,0,0,0,0,0,12,5,4,3,2,1,2,,0
59.166.0.6,54694,149.171.126.3,5190,tcp,FIN,0.006933,1470,1728,31,29,5,4,-,1620077.875,1852012.125,22,14,255,255,3618594099,3618850353,67,123,0,0,0,0.656231,1421927546,1421927546,0.330143,0.431923,0.001361,0.001187,0.000174,0,0,0,0,0,12,5,4,3,2,1,2,,0
59.166.0.7,27996,149.171.126.2,25876,tcp,FIN,0.11401,4014,59460,31,29,7,28,-,277519.5313,4112692,68,70,255,255,1409017645,1439369895,59,849,0,0,124.29077,119.564754,1421927546,1421927546,1.695493,1.637145,0.001213,0.001044,0.000169,0,0,0,0,0,9,11,3,4,1,1,1,,0
59.166.0.8,65298,149.171.126.9,25,tcp,FIN,0.49336,37372,3380,31,29,18,8,smtp,594357.0625,53510.62109,52,42,255,255,1169018114,3320079120,719,80,0,0,719.097733,25.292059,1421927545,1421927546,9.665902,12.019464,0.000689,0.000553,0.000136,0,0,0,0,0,2,1,4,2,1,1,1,,0
59.166.0.9,37344,149.171.126.8,22,tcp,FIN,0.0147,5928,8010,31,29,14,17,ssh,3174421.75,4284081.5,62,58,255,255,2129015244,4274654414,96,138,0,0,17.018377,15.507244,1421927547,1421927547,0.245,0.245947,0.000684,0.00055,0.000134,0,0,0,0,0,1,3,2,4,1,1,1,,0
59.166.0.2,58496,149.171.126.7,5190,tcp,FIN,0.005411,1470,1728,31,29,5,4,-,2075771.625,2372944,22,14,255,255,2366917527,221915544,67,123,0,0,16.833229,0.421905,1421927547,1421927547,0.257667,0.349846,0.000874,0.000724,0.00015,0,0,0,0,0,2,6,2,1,1,1,1,,0
59.166.0.9,1172,149.171.126.3,53,udp,CON,0.001017,146,178,31,29,0,0,dns,574238,700098.375,2,2,0,0,0,0,73,89,0,0,0,0,1421927547,1421927547,0.011,0.008,0,0,0,0,0,0,0,0,3,2,1,4,1,1,1,,0
59.166.0.6,7823,149.171.126.1,143,tcp,FIN,0.759884,7816,15132,31,29,30,32,-,81612.45313,158045.1719,122,126,255,255,3978598397,1830027749,64,120,0,0,428.589847,425.123792,1421927546,1421927547,6.277116,6.074776,0.000668,0.000534,0.000134,0,0,0,0,0,12,4,2,7,1,1,1,,0
59.166.0.9,48353,149.171.126.1,5190,tcp,FIN,0.287751,1470,1728,31,29,5,4,-,39033.75,44621.91406,22,14,255,255,3914400711,3914710342,67,123,0,0,871.850194,27.370898,1421927546,1421927547,13.702429,22.081076,0.0007,0.000561,0.000139,0,0,0,0,0,3,4,2,4,2,1,1,,0
59.166.0.4,10624,149.171.126.9,5190,tcp,FIN,0.079992,1470,1728,31,29,5,4,-,140414.0469,160516.0625,22,14,255,255,2009013600,2009314275,67,123,0,0,391.134296,14.698465,1421927547,1421927547,3.809143,6.097539,0.000727,0.000584,0.000143,0,0,0,0,0,12,4,2,2,1,1,1,,0
59.166.0.6,17850,149.171.126.0,15730,tcp,FIN,0.04256,2438,19266,31,29,7,13,-,446240.5938,3531015,38,40,255,255,41533318,99717773,64,482,0,0,73.061033,71.639167,1421927547,1421927547,1.141622,1.072231,0.000954,0.000737,0.000217,0,0,0,0,0,12,5,2,7,1,1,2,,0
59.166.0.6,26168,149.171.126.2,63753,tcp,FIN,0.025685,2974,30506,31,29,7,18,-,907300,9311583,48,50,255,255,341531093,2487304033,62,610,0,0,34.153483,33.974476,1421927547,1421927547,0.539128,0.509469,0.000849,0.00071,0.000139,0,0,0,0,0,12,11,2,7,1,1,2,,0
10.40.85.1,0,224.0.0.5,0,ospf,REQ,50.004383,384,0,1,0,0,0,-,51.195511,0,6,0,0,0,0,0,64,0,0,0,0.014663,0,1421927497,1421927547,10000.876,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,2,,0
10.40.182.1,0,224.0.0.5,0,ospf,REQ,50.004375,384,0,1,0,0,0,-,51.195518,0,6,0,0,0,0,0,64,0,0,0,0.016947,0,1421927497,1421927547,10000.873,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,2,,0
10.40.182.1,0,224.0.0.5,0,ospf,REQ,50.004375,384,0,1,0,0,0,-,51.195518,0,6,0,0,0,0,0,64,0,0,0,0.016947,0,1421927497,1421927547,10000.873,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,2,,0
10.40.85.1,0,224.0.0.5,0,ospf,REQ,50.004383,384,0,1,0,0,0,-,51.195511,0,6,0,0,0,0,0,64,0,0,0,0.014663,0,1421927497,1421927547,10000.876,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,2,,0
59.166.0.6,34975,149.171.126.2,53165,tcp,FIN,0.074352,5174,83812,31,29,7,39,-,550570.25,8919840,90,92,255,255,2069014233,4218847109,57,911,0,0,52.570398,51.110668,1421927547,1421927547,0.831247,0.81111,0.000677,0.000538,0.000139,0,0,0,0,0,12,11,2,7,1,1,2,,0
59.166.0.6,57475,149.171.126.8,55471,tcp,FIN,0.047901,4014,59460,31,29,7,28,-,660529,9788689,68,70,255,255,341534274,357290142,59,849,0,0,0,40.43649,1421927547,1421927547,0.709851,0.686841,0.000669,0.000505,0.000164,0,0,0,0,0,12,4,2,7,1,1,1,,0
59.166.0.4,24163,149.171.126.6,80,tcp,FIN,1.398725,19098,1087890,31,29,2,370,http,108927.7734,6213841.5,358,746,255,255,1109022554,3255441647,53,1458,1,524288,212.62184,115.852935,1421927545,1421927547,3.917104,1.876801,0.000634,0.000504,0.00013,0,0,1,0,0,3,2,1,2,1,1,1,,0
59.166.0.5,9596,149.171.126.4,53,udp,CON,0.001063,146,178,31,29,0,0,dns,549388.5625,669802.5,2,2,0,0,0,0,73,89,0,0,0,0,1421927547,1421927547,0.011,0.008,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,,0
59.166.0.6,34683,149.171.126.0,40701,tcp,FIN,0.041428,2438,19266,31,29,7,13,-,458433.9063,3627498.25,38,40,255,255,2069017795,4263540397,64,482,0,0,70.025961,67.738318,1421927547,1421927547,1.110568,1.048026,0.000702,0.000548,0.000154,0,0,0,0,0,12,5,2,7,1,1,2,,0
59.166.0.6,37788,149.171.126.7,34453,tcp,FIN,0.096334,5174,83812,31,29,7,39,-,424938.2188,6884464.5,90,92,255,255,41529997,2187245044,57,911,0,0,68.120586,67.723299,1421927547,1421927547,1.077955,1.063444,0.000753,0.000614,0.000139,0,0,0,0,0,12,6,2,7,1,1,1,,0
59.166.0.9,24302,149.171.126.9,5190,tcp,FIN,0.007169,1470,1728,31,29,5,4,-,1566745.75,1791044.75,22,14,255,255,161532339,2307313273,67,123,0,0,20.360079,0.71018,1421927547,1421927547,0.341381,0.485538,0.00086,0.000721,0.000139,0,0,0,0,0,3,4,2,4,2,1,1,,0
175.45.176.0,39886,149.171.126.10,80,tcp,FIN,0.376695,1256,2544,62,252,3,3,http,24465.41602,48633.50781,12,10,255,255,867847221,2774209165,105,254,2,309,1682.065108,56.093262,1421927546,1421927547,34.245001,40.937777,0.05193,0.007624,0.044306,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,31158,149.171.126.19,111,udp,INT,0.000007,168,0,254,0,0,0,-,96000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927547,1421927547,0.007,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,16605,149.171.126.18,80,tcp,FIN,0.24091,798,2032,62,252,2,2,http,23876.13672,59042.79688,10,8,255,255,2003304618,2568619160,80,254,1,599,1397.149026,53.984105,1421927548,1421927548,26.767778,33.434855,0.050754,0.006337,0.044417,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.5,11407,149.171.126.4,80,tcp,FIN,1.184818,1684,10168,31,29,3,5,http,10560.27148,64847.08984,14,18,255,255,1949017608,1970466815,120,565,1,3924,8922.915962,7813.357751,1421927547,1421927548,91.112233,69.663647,0.000671,0.000532,0.000139,0,0,1,0,0,4,1,2,2,2,1,1,,0
59.166.0.2,54128,149.171.126.6,143,tcp,FIN,0.251978,7810,14540,31,29,30,32,-,245926.2188,457976.4688,122,126,255,255,2671114511,522519901,64,115,0,0,172.345824,169.542655,1421927548,1421927548,2.096692,2.011304,0.000707,0.000561,0.000146,0,0,0,0,0,2,6,2,1,1,1,1,,0
59.166.0.7,3653,149.171.126.3,47812,tcp,FIN,0.049876,4014,59460,31,29,7,28,-,634373.25,9401075,68,70,255,255,641534018,2805515987,59,849,0,0,0,42.528882,1421927548,1421927548,0.739597,0.691174,0.002397,0.002181,0.000216,0,0,0,0,0,9,5,2,2,1,1,1,,0
59.166.0.4,56703,149.171.126.2,6881,tcp,FIN,4.137874,11930,485110,31,29,19,174,-,22954.7832,935475.5625,206,388,255,255,209022042,2389535586,58,1250,0,0,5388.748179,3949.570976,1421927544,1421927548,20.183161,10.690773,0.000693,0.000535,0.000158,0,0,0,0,0,12,11,1,2,1,1,1,,0
59.166.0.0,28216,149.171.126.6,5190,tcp,FIN,0.005591,1470,1728,31,29,5,4,-,2008943,2296548,22,14,255,255,2611110712,2611445156,67,123,0,0,15.185807,0.541618,1421927548,1421927548,0.266238,0.367923,0.000794,0.000657,0.000137,0,0,0,0,0,2,6,2,1,1,1,1,,0
59.166.0.3,45827,149.171.126.8,53,udp,CON,0.0011,146,178,31,29,0,0,dns,530909.125,647272.75,2,2,0,0,0,0,73,89,0,0,0,0,1421927548,1421927548,0.007,0.01,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,,0
59.166.0.5,47826,149.171.126.5,80,tcp,FIN,0.061961,1042,824,31,29,2,2,http,117751.4922,95802.20313,8,10,255,255,2726920244,583790532,130,82,1,83,619.919966,15.144489,1421927548,1421927548,8.798285,6.827222,0.000892,0.000514,0.000378,0,0,1,0,0,4,1,1,2,2,1,1,,0
59.166.0.7,2186,149.171.126.4,55253,tcp,FIN,0.021881,2870,30506,31,29,7,18,-,1026644.188,10930397,46,50,255,255,641530509,641816213,62,610,0,0,28.14697,0,1421927548,1421927548,0.479222,0.43549,0.000672,0.000531,0.000141,0,0,0,0,0,9,3,2,2,1,1,1,,0
59.166.0.9,55023,149.171.126.3,53,udp,CON,0.001132,146,178,31,29,0,0,dns,515901.0625,628975.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927548,1421927548,0.011,0.002,0,0,0,0,0,0,0,0,3,2,2,1,1,1,1,,0
59.166.0.4,35246,149.171.126.7,10335,tcp,FIN,0.043806,2438,19266,31,29,7,13,-,433547.9063,3430580.25,38,40,255,255,821538629,862111139,64,482,0,0,71.865181,70.300293,1421927548,1421927548,1.175189,1.109282,0.000684,0.000541,0.000143,0,0,0,0,0,12,6,1,2,1,1,1,,0
59.166.0.7,49606,149.171.126.7,5190,tcp,FIN,0.004931,1470,1728,31,29,5,4,-,2277834,2603934.25,22,14,255,255,701530469,2851425600,67,123,0,0,14.343573,0.364481,1421927548,1421927548,0.23481,0.281385,0.000727,0.000588,0.000139,0,0,0,0,0,2,6,1,1,1,1,1,,0
59.166.0.2,41565,149.171.126.6,53,udp,CON,0.00106,146,178,31,29,0,0,dns,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927548,1421927548,0.011,0.007,0,0,0,0,0,0,0,0,2,2,1,3,2,1,1,,0
59.166.0.3,9150,149.171.126.9,5190,tcp,FIN,0.104003,1470,1728,31,29,5,4,-,107996.8906,123457.9766,22,14,255,255,881530523,881836826,67,123,0,0,415.752846,14.906836,1421927548,1421927548,4.952524,7.945,0.000728,0.000574,0.000154,0,0,0,0,0,9,9,2,1,1,1,1,,0
59.166.0.5,32758,149.171.126.1,53,udp,CON,0.001137,132,164,31,29,0,0,dns,464379.9375,576956.875,2,2,0,0,0,0,66,82,0,0,0,0,1421927548,1421927548,0.01,0.006,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,,0
59.166.0.5,8615,149.171.126.2,80,tcp,FIN,1.070131,1684,10168,31,29,3,5,http,11692.02734,71796.82031,14,18,255,255,1889016717,4043107455,120,565,1,3924,8782.663923,7692.854386,1421927546,1421927548,82.289695,62.914765,0.000704,0.00057,0.000134,0,0,1,0,0,3,2,2,3,1,1,2,,0
59.166.0.6,24943,149.171.126.4,22,tcp,FIN,0.487939,9504,12298,31,29,26,31,ssh,154379.9531,199877.4375,108,114,255,255,2431112338,2431451108,88,108,0,0,238.780742,232.015792,1421927547,1421927548,4.557196,4.312372,0.000774,0.000631,0.000143,0,0,0,0,0,2,1,2,1,1,1,1,,0
59.166.0.9,21324,149.171.126.9,80,tcp,FIN,1.008029,1684,10168,31,29,3,5,http,12412.3418,76220.03125,14,18,255,255,101535031,102555433,120,565,1,3924,8762.330165,7675.310438,1421927547,1421927548,77.513767,59.267294,0.000605,0.000481,0.000124,0,0,1,0,0,2,1,2,1,1,1,1,,0
59.166.0.2,13601,149.171.126.1,25,tcp,FIN,0.030599,37268,3380,31,29,18,8,smtp,9556391,862773.3125,52,42,255,255,3091115775,3087980949,717,80,0,0,33.54095,1.649686,1421927548,1421927548,0.593059,0.72839,0.000885,0.000731,0.000154,0,0,0,0,0,1,2,3,3,1,1,1,,0
59.166.0.5,37673,149.171.126.2,6881,tcp,FIN,3.178052,13246,548216,31,29,21,197,-,33200.21094,1376856,230,438,255,255,929020341,967712840,58,1252,0,0,2922.544261,2135.021741,1421927545,1421927548,13.876572,7.271215,0.000663,0.00052,0.000143,0,0,0,0,0,8,9,2,3,1,1,2,,0
59.166.0.4,38850,149.171.126.1,49532,tcp,FIN,0.067022,5174,83812,31,29,7,39,-,610784.5,9895377,90,92,255,255,2966918630,2967227412,57,911,0,0,45.220162,45.155211,1421927548,1421927548,0.749303,0.738178,0.000717,0.000576,0.000141,0,0,0,0,0,1,10,3,1,1,1,1,,0
59.166.0.2,50360,149.171.126.4,53,udp,CON,0.000991,130,162,31,29,0,0,dns,524722.5,653885,2,2,0,0,0,0,65,81,0,0,0,0,1421927548,1421927548,0.004,0.01,0,0,0,0,0,0,0,0,2,3,2,3,2,1,1,,0
59.166.0.9,56798,149.171.126.3,80,tcp,FIN,1.147969,1684,10168,31,29,3,5,http,10899.24902,66928.63281,14,18,255,255,401533794,2548002316,120,565,1,3924,8835.476023,7736.334633,1421927548,1421927549,88.27569,67.484235,0.000887,0.000733,0.000154,0,0,1,0,0,2,1,4,4,1,1,4,,0
59.166.0.3,65250,149.171.126.9,64842,tcp,FIN,0.062984,5174,83812,31,29,7,39,-,649942.875,10529786,90,92,255,255,3451110895,3451425150,57,911,0,0,41.91942,41.790041,1421927549,1421927549,0.703764,0.685484,0.000736,0.000595,0.000141,0,0,0,0,0,9,9,3,4,1,1,2,,0
59.166.0.7,17064,149.171.126.4,25,tcp,FIN,0.029724,37268,3380,31,29,18,8,smtp,9837707,888171.1875,52,42,255,255,3211115635,3212166410,717,80,0,0,33.524837,1.455234,1421927549,1421927549,0.57598,0.712854,0.000631,0.000492,0.000139,0,0,0,0,0,1,1,6,3,1,1,1,,0
59.166.0.0,28368,149.171.126.1,6881,tcp,FIN,3.928993,13558,548216,31,29,21,197,-,27489.99609,1113700.125,236,438,255,255,3494406510,1368500921,57,1252,0,0,4538.195275,3328.212715,1421927546,1421927549,16.717754,8.989581,0.000663,0.000536,0.000127,0,0,0,0,0,9,10,1,3,1,1,1,,0
59.166.0.0,58083,149.171.126.4,53,udp,CON,0.00108,130,162,31,29,0,0,dns,481481.5,600000,2,2,0,0,0,0,65,81,0,0,0,0,1421927549,1421927549,0.011,0.009,0,0,0,0,0,0,0,0,2,3,6,3,1,1,2,,0
59.166.0.9,58317,149.171.126.3,111,udp,CON,0.004517,568,304,31,29,0,0,-,754483.0625,403807.8125,4,4,0,0,0,0,142,76,0,0,1.720391,1.432598,1421927549,1421927549,1.22,1.02,0,0,0,0,0,0,0,0,8,5,4,4,1,1,4,,0
59.166.0.2,19878,149.171.126.4,35049,udp,CON,0.001738,528,304,31,29,0,0,-,1822784.875,1049482.125,4,4,0,0,0,0,132,76,0,0,0.629796,0.306176,1421927549,1421927549,0.449333,0.223,0,0,0,0,0,0,0,0,13,6,6,5,1,1,3,,0
59.166.0.2,20977,149.171.126.4,1269,tcp,FIN,0.007189,4136,2456,31,29,7,7,-,4347753.5,2581722,18,18,255,255,1181535295,3334349772,230,136,0,0,20.558879,0.509784,1421927549,1421927549,0.403235,0.391059,0.000684,0.000537,0.000147,0,0,0,0,0,13,6,6,5,1,1,3,,0
59.166.0.7,18899,149.171.126.5,5190,tcp,FIN,0.074934,1470,1728,31,29,5,4,-,149891.9063,171350.7969,22,14,255,255,1241529968,3391462146,67,123,0,0,380.876552,14.40122,1421927549,1421927549,3.568286,5.702846,0.000799,0.000657,0.000142,0,0,0,0,0,2,3,2,3,1,1,1,,0
59.166.0.7,36895,149.171.126.0,53,udp,CON,0.001061,146,178,31,29,0,0,dns,550424.125,671065,2,2,0,0,0,0,73,89,0,0,0,0,1421927549,1421927549,0.01,0.008,0,0,0,0,0,0,0,0,1,2,2,3,1,1,1,,0
59.166.0.3,39656,149.171.126.2,80,tcp,FIN,1.004842,1580,10168,31,29,3,5,http,11536.1416,76461.76563,12,18,255,255,761536663,2907950609,132,565,1,3924,9528.901638,7675.755143,1421927548,1421927549,91.317821,59.078943,0.000637,0.000496,0.000141,0,0,1,0,0,1,2,2,4,1,1,1,,0
59.166.0.2,56152,149.171.126.9,22839,tcp,FIN,0.023957,2974,30506,31,29,7,18,-,972742.875,9983220,48,50,255,255,3566917623,1421849425,62,610,0,0,31.442497,30.438873,1421927549,1421927549,0.502851,0.476388,0.000739,0.000603,0.000136,0,0,0,0,0,13,9,3,5,1,1,1,,0
59.166.0.3,58893,149.171.126.9,20805,tcp,FIN,0.013817,2542,19266,31,29,7,13,-,1435333.25,10876456,40,40,255,255,1301533518,1339687803,64,482,0,0,0,0.521759,1421927549,1421927549,0.346103,0.339846,0.000699,0.000559,0.00014,0,0,0,0,0,9,9,3,4,1,1,2,,0
59.166.0.0,51765,149.171.126.4,143,tcp,FIN,0.037267,7810,14540,31,29,30,32,-,1662811.625,3096573.5,122,126,255,255,1541533619,1542574929,64,115,0,0,19.31852,17.792141,1421927549,1421927549,0.305132,0.293808,0.001725,0.000537,0.001188,0,0,0,0,0,9,6,6,3,1,1,2,,0
59.166.0.6,12975,149.171.126.2,22,tcp,FIN,0.012847,5928,8010,31,29,14,17,ssh,3632287.75,4902000.5,62,58,255,255,3146917423,1001857225,96,138,0,0,12.008909,14.662536,1421927549,1421927549,0.210607,0.215893,0.000749,0.000612,0.000137,0,0,0,0,0,2,2,2,1,1,1,1,,0
59.166.0.5,28940,149.171.126.0,5190,tcp,FIN,0.066896,1470,1728,31,29,5,4,-,167902.4219,191939.7344,22,14,255,255,3506919819,3507237367,67,123,0,0,369.66142,14.205067,1421927549,1421927549,3.185524,5.089923,0.000727,0.000587,0.00014,0,0,0,0,0,8,4,2,1,1,1,1,,0
59.166.0.9,31362,149.171.126.3,30090,tcp,FIN,0.006459,3736,2456,31,29,7,7,-,4370955,2873509.75,18,18,255,255,3631117556,1484611524,208,136,0,0,19.075252,0.51799,1421927549,1421927549,0.360647,0.347,0.000721,0.000556,0.000165,0,0,0,0,0,8,5,4,4,1,1,4,,0
59.166.0.9,51770,149.171.126.3,28224,udp,CON,0.001744,520,304,31,29,0,0,-,1788990.875,1045871.563,4,4,0,0,0,0,130,76,0,0,0.634746,0.304765,1421927549,1421927549,0.453333,0.222,0,0,0,0,0,0,0,0,8,5,4,4,1,1,4,,0
59.166.0.2,18430,149.171.126.4,111,udp,CON,0.004752,568,312,31,29,0,0,-,717171.75,393939.4063,4,4,0,0,0,0,142,78,0,0,1.735949,1.509202,1421927549,1421927549,1.234,1.074667,0,0,0,0,0,0,0,0,13,6,6,5,1,1,3,,0
59.166.0.2,28411,149.171.126.7,55486,tcp,FIN,0.045585,4014,59460,31,29,7,28,-,694088,10286015,68,70,255,255,3566921890,1436278256,59,849,0,0,43.130981,41.68075,1421927549,1421927549,0.675493,0.652391,0.000708,0.000566,0.000142,0,0,0,0,0,13,6,1,5,1,1,1,,0
59.166.0.3,36021,149.171.126.5,5190,tcp,FIN,0.005473,1470,1728,31,29,5,4,-,2052256.5,2346062.5,22,14,255,255,3271111611,3271435221,67,123,0,0,17.389326,0.426415,1421927549,1421927549,0.260619,0.360846,0.000789,0.000654,0.000135,0,0,0,0,0,9,3,2,4,1,1,1,,0
175.45.176.3,53572,149.171.126.18,80,tcp,FIN,0.224496,1464,972,62,252,2,2,http,46967.42969,30325.70703,10,8,255,255,21100474,1463754972,146,122,1,13,1346.14927,51.776629,1421927549,1421927549,24.944,29.404572,0.060045,0.013257,0.046788,0,1,1,0,0,2,2,2,2,2,1,2,Exploits,1
175.45.176.2,10523,149.171.126.19,11353,udp,INT,0.00001,352,0,254,0,0,0,-,140800000,0,2,0,0,0,0,0,176,0,0,0,0,0,1421927549,1421927549,0.01,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Shellcode,1
175.45.176.3,59257,149.171.126.18,80,tcp,FIN,0.365112,1094,67195,62,252,2,26,http,22480.77344,1446043.875,16,56,255,255,2994572063,3004086459,68,1200,1,32209,1229.379836,769.891429,1421927548,1421927549,24.340801,6.2978,0.064208,0.018077,0.046131,0,1,1,0,0,2,2,2,2,2,1,2,Exploits,1
175.45.176.3,43914,149.171.126.10,6542,tcp,FIN,0.284158,4516,432,254,252,4,2,-,118075.1563,10641.9668,14,8,255,255,3205631786,3981794200,323,54,0,0,1204.033804,57.60332,1421927550,1421927550,20.806924,39.57943,0.054235,0.007091,0.047144,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.5,38342,149.171.126.4,53,udp,CON,0.001036,146,178,31,29,0,0,dns,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927550,1421927550,0.008,0.008,0,0,0,0,0,0,0,0,3,3,2,2,1,1,1,,0
59.166.0.2,5723,149.171.126.4,5190,tcp,FIN,0.003989,1470,1832,31,29,5,4,-,2815743.5,3445475.25,22,16,255,255,3991111928,3991381320,67,115,0,0,10.418681,0.318226,1421927550,1421927550,0.189952,0.221267,0.00069,0.000541,0.000149,0,0,0,0,0,13,6,2,1,1,1,1,,0
59.166.0.9,32899,149.171.126.1,30970,tcp,FIN,0.047408,4118,59460,31,29,7,28,-,685116.4375,9890483,70,70,255,255,3746921048,1616575371,59,849,0,0,0,1.111745,1421927550,1421927550,0.682261,0.678812,0.000769,0.000566,0.000203,0,0,0,0,0,8,10,3,4,1,1,1,,0
59.166.0.3,15813,149.171.126.8,12527,tcp,FIN,0.01696,2542,19162,31,29,7,13,-,1169339.625,8800943,40,38,255,255,1961539376,1999053410,64,504,0,0,24.901135,0.707477,1421927550,1421927550,0.426615,0.442162,0.000714,0.000589,0.000125,0,0,0,0,0,9,4,1,3,1,1,1,,0
59.166.0.8,45172,149.171.126.5,22,tcp,FIN,0.351916,6032,8010,31,29,14,17,ssh,134986.7656,178951.7969,64,58,255,255,1901530918,1901862205,94,138,0,0,371.990885,0,1421927550,1421927550,5.585968,6.16093,0.001028,0.000582,0.000446,0,0,0,0,0,1,1,1,1,1,1,1,,0
59.166.0.9,46783,149.171.126.2,32716,tcp,FIN,0.022988,2974,30506,31,29,7,18,-,1013746.25,10404036,48,50,255,255,1781530172,3927269035,62,610,0,0,30.623063,29.644302,1421927550,1421927550,0.48117,0.455429,0.0008,0.000661,0.000139,0,0,0,0,0,8,9,3,4,1,1,1,,0
